MessageID,TEC,Entrada SW Ida,Duracao SW Ida,Saida SW Ida,Entrada SA Ida,Duracao SA Ida,Saida SA Ida,Entrada DB,Duracao DB,Saida DB,Entrada SA Volta,Duracao SA Ida,Saida SA Volta,Entrada SW Volta,Duracao SW,Saida SW Volta,Recepcao da resposta,Interacao,
230,0.11550000000000009,2.212012669802144,0.005,2.217012669802144,,,,,,,,,,,,,2.222015228929439,1,
231,0.11600000000000009,2.2170148679246466,0.012,2.2290148679246466,11.339740176622078,0.057,11.396740176622078,46.82342321475245,0.105,46.92842321475245,46.928457987683636,0.108,47.036423214752446,46.928449324345735,0.01,46.93842321475245,46.9434259215217,3,
232,0.11650000000000009,2.229017171726116,0.009,2.2380171717261157,11.396745627687286,0.046,11.442745627687286,46.92843357709757,0.303,47.23143357709757,47.231469038601645,0.061,47.29243357709757,47.23146203655425,0.011,47.24243357709757,47.24743613622487,3,
233,0.11700000000000009,2.238019475527585,0.005,2.2430194755275847,11.442750921510228,0.059,11.501750921510228,,,,,,,11.501777814391312,0.01,11.511750921510227,11.516753628279483,2,
234,0.11750000000000009,2.243021589106914,0.012,2.255021589106914,11.501756582231788,0.058,11.559756582231788,47.23144308383621,0.262,47.49344308383621,47.493479233913185,0.062,47.55544308383621,47.49347128219696,0.009,47.50244308383621,47.5074456921775,3,
235,0.11800000000000009,2.255023723822037,0.01,2.2650237238220368,11.559761980882907,0.044,11.603761980882908,47.493453446181334,0.16099999999999998,47.654453446181336,47.65448925197186,0.076,47.730453446181336,47.65448007796649,0.01,47.664453446181334,47.66945607912961,3,
236,0.11850000000000009,2.2650258585371597,0.011,2.2760258585371598,11.603767694018558,0.048,11.651767694018558,47.65446361839168,0.31,47.96446361839168,47.96449873560932,0.062,48.02646361839168,47.96448972798497,0.009,47.97346361839168,47.978466103698004,3,
237,0.11900000000000009,2.2760280777954556,0.005,2.2810280777954555,11.651773249911942,0.056,11.707773249911941,,,,,,,11.707800142793026,0.009,11.716773249911942,11.721775932074204,2,
238,0.11950000000000009,2.2810304027327177,0.011,2.292030402732718,11.70777870097715,0.052,11.759778700977149,47.96447360046726,0.16899999999999998,48.133473600467255,48.13350837339844,0.087,48.22047360046726,48.13350127663614,0.011,48.14447360046726,48.14947608577358,3,
239,0.12000000000000009,2.292032558583634,0.005,2.2970325585836338,,,,,,,,,,,,,2.3020350684969424,1,
240,0.1205000000000001,2.297034883520896,0.01,2.307034883520896,11.759784309284623,0.041,11.800784309284623,48.133483867744985,0.10700000000000001,48.240483867744985,48.24051898496262,0.069,48.30948386774499,48.2405125882976,0.01,48.25048386774498,48.2554863530513,3,
241,0.1210000000000001,2.307037208458158,0.012,2.319037208458158,11.800789760349831,0.045,11.845789760349831,48.24049432515749,0.12,48.36049432515749,48.3605321966667,0.06,48.42049432515749,48.36052069584671,0.009,48.36949432515749,48.3744968350708,3,
242,0.1215000000000001,2.3190394488522474,0.011,2.3300394488522476,11.845795054172774,0.051,11.896795054172774,48.36050392696352,0.252,48.61250392696352,48.61254179847273,0.118,48.73050392696352,48.61253186422834,0.012,48.62450392696352,48.629506535304806,3,
243,0.1220000000000001,2.3300416258389567,0.009,2.3390416258389566,11.896800295581627,0.052,11.948800295581627,48.61251362383693,0.42400000000000004,49.03651362383693,49.0365511510597,0.095,49.13151362383693,49.03654103890988,0.011,49.047513623836934,49.052516158357236,3,
244,0.1225000000000001,2.3390438028256657,0.009,2.3480438028256656,11.948805799060922,0.055,12.003805799060922,49.03652370097989,0.341,49.37752370097989,49.37755847391108,0.065,49.44252370097989,49.37755111605284,0.009,49.38652370097989,49.39152640774915,3,
245,0.1230000000000001,2.3480459586765816,0.01,2.3580459586765814,12.003811459782483,0.054,12.057811459782483,49.3775341583924,0.366,49.7435341583924,49.74357099704227,0.115,49.8585341583924,49.743561834561284,0.012,49.7555341583924,49.760536815947674,3,
246,0.1235000000000001,2.3580480933917043,0.012,2.3700480933917043,12.057817068089957,0.045,12.102817068089957,49.74354385526581,0.237,49.980543855265815,49.98058138248858,0.067,50.047543855265815,49.9805715314347,0.01,49.99054385526581,49.99554656203507,3,
247,0.1240000000000001,2.37005031265,0.011,2.3810503126500002,12.102822519155165,0.055,12.157822519155165,49.98055336200446,0.14100000000000001,50.121553362004455,50.12159054494077,0.087,50.20855336200446,50.12157999378961,0.009,50.130553362004456,50.13555587191777,3,
248,0.1245000000000001,2.381052510772503,0.009,2.390052510772503,12.157827760564018,0.053,12.210827760564019,50.12156305887787,0.36800000000000005,50.48956305887787,50.489598864668395,0.116,50.60556305887787,50.48959151833455,0.012,50.50156305887787,50.50656554418419,3,
249,0.12500000000000008,2.3900547723023853,0.011,2.4010547723023854,12.210833054386962,0.046,12.256833054386961,50.489573231088215,0.39,50.879573231088216,50.87961110259743,0.067,50.946573231088216,50.87960038506523,0.012,50.891573231088216,50.89657574100153,3,
